method_FEN,all_cfg_paths_num
com.fasterxml.jackson.databind.node.JsonNodeFactory.numberNode(BigDecimal),2
com.fasterxml.jackson.databind.node.ShortNode.asBoolean(boolean),2
com.fasterxml.jackson.databind.node.ShortNode.equals(Object),5
com.fasterxml.jackson.databind.node.BigIntegerNode.canConvertToInt(),3
com.fasterxml.jackson.databind.node.BigIntegerNode.canConvertToLong(),3
com.fasterxml.jackson.databind.node.BigIntegerNode.asBoolean(boolean),2
com.fasterxml.jackson.databind.node.BigIntegerNode.equals(Object),4
com.fasterxml.jackson.databind.node.NodeSerialization.readResolve(),3
com.fasterxml.jackson.databind.node.NodeSerialization.from(Object),4
com.fasterxml.jackson.databind.node.BinaryNode.valueOf(byte[]),3
"com.fasterxml.jackson.databind.node.BinaryNode.valueOf(byte[],int,int)",3
"com.fasterxml.jackson.databind.node.BinaryNode.serialize(JsonGenerator,SerializerProvider)",2
com.fasterxml.jackson.databind.node.BinaryNode.equals(Object),7
com.fasterxml.jackson.databind.node.BinaryNode.hashCode(),2
com.fasterxml.jackson.databind.node.DecimalNode.canConvertToInt(),3
com.fasterxml.jackson.databind.node.DecimalNode.canConvertToLong(),3
com.fasterxml.jackson.databind.node.DecimalNode.canConvertToExactIntegral(),4
com.fasterxml.jackson.databind.node.DecimalNode.equals(Object),8
com.fasterxml.jackson.databind.node.DecimalNode.hashCode(),2
com.fasterxml.jackson.databind.node.InternalNodeMapper.nodeToString(BaseJsonNode),4
com.fasterxml.jackson.databind.node.InternalNodeMapper.nodeToPrettyString(BaseJsonNode),4
com.fasterxml.jackson.databind.node.DoubleNode.canConvertToInt(),3
com.fasterxml.jackson.databind.node.DoubleNode.canConvertToLong(),3
com.fasterxml.jackson.databind.node.DoubleNode.canConvertToExactIntegral(),4
com.fasterxml.jackson.databind.node.DoubleNode.isNaN(),3
com.fasterxml.jackson.databind.node.DoubleNode.equals(Object),5
com.fasterxml.jackson.databind.node.ObjectNode.deepCopy(),2
com.fasterxml.jackson.databind.node.ObjectNode.with(String),4
com.fasterxml.jackson.databind.node.ObjectNode.withObject(String),2
com.fasterxml.jackson.databind.node.ObjectNode.withArray(String),4
"com.fasterxml.jackson.databind.node.ObjectNode._withObject(JsonPointer,JsonPointer,OverwriteMode,boolean)",5
"com.fasterxml.jackson.databind.node.ObjectNode._withArray(JsonPointer,JsonPointer,OverwriteMode,boolean)",5
"com.fasterxml.jackson.databind.node.ObjectNode._withObjectAddTailProperty(JsonPointer,boolean)",4
"com.fasterxml.jackson.databind.node.ObjectNode._withArrayAddTailProperty(JsonPointer,boolean)",4
com.fasterxml.jackson.databind.node.ObjectNode.path(String),2
com.fasterxml.jackson.databind.node.ObjectNode.required(String),2
"com.fasterxml.jackson.databind.node.ObjectNode.equals(Comparator,JsonNode)",8
com.fasterxml.jackson.databind.node.ObjectNode.findValue(String),5
"com.fasterxml.jackson.databind.node.ObjectNode.findValues(String,List)",4
"com.fasterxml.jackson.databind.node.ObjectNode.findValuesAsText(String,List)",4
com.fasterxml.jackson.databind.node.ObjectNode.findParent(String),5
"com.fasterxml.jackson.databind.node.ObjectNode.findParents(String,List)",4
"com.fasterxml.jackson.databind.node.ObjectNode.serialize(JsonGenerator,SerializerProvider)",18
"com.fasterxml.jackson.databind.node.ObjectNode.serializeWithType(JsonGenerator,SerializerProvider,TypeSerializer)",20
"com.fasterxml.jackson.databind.node.ObjectNode.serializeFilteredContents(JsonGenerator,SerializerProvider,boolean,boolean)",11
com.fasterxml.jackson.databind.node.ObjectNode._contentsToSerialize(SerializerProvider),4
"com.fasterxml.jackson.databind.node.ObjectNode.set(String,JsonNode)",2
com.fasterxml.jackson.databind.node.ObjectNode.setAll(Map),3
"com.fasterxml.jackson.databind.node.ObjectNode.replace(String,JsonNode)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,JsonNode)",2
"com.fasterxml.jackson.databind.node.ObjectNode.putIfAbsent(String,JsonNode)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,Short)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,Integer)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,Long)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,Float)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,Double)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,BigDecimal)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,BigInteger)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,String)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,Boolean)",2
"com.fasterxml.jackson.databind.node.ObjectNode.put(String,byte[])",2
com.fasterxml.jackson.databind.node.ObjectNode.equals(Object),4
com.fasterxml.jackson.databind.node.BaseJsonNode.findPath(String),2
"com.fasterxml.jackson.databind.node.BaseJsonNode.withObject(JsonPointer,OverwriteMode,boolean)",5
"com.fasterxml.jackson.databind.node.BaseJsonNode._withXxxMayReplace(JsonNode,OverwriteMode)",5
"com.fasterxml.jackson.databind.node.BaseJsonNode.withArray(JsonPointer,OverwriteMode,boolean)",5
com.fasterxml.jackson.databind.node.BaseJsonNode._bigIntFromBigDec(BigDecimal),4
com.fasterxml.jackson.databind.node.IntNode.valueOf(int),3
com.fasterxml.jackson.databind.node.IntNode.asBoolean(boolean),2
com.fasterxml.jackson.databind.node.IntNode.equals(Object),5
com.fasterxml.jackson.databind.node.POJONode.binaryValue(),2
com.fasterxml.jackson.databind.node.POJONode.asText(),2
com.fasterxml.jackson.databind.node.POJONode.asText(String),2
com.fasterxml.jackson.databind.node.POJONode.asBoolean(boolean),3
com.fasterxml.jackson.databind.node.POJONode.asInt(int),2
com.fasterxml.jackson.databind.node.POJONode.asLong(long),2
com.fasterxml.jackson.databind.node.POJONode.asDouble(double),2
"com.fasterxml.jackson.databind.node.POJONode.serialize(JsonGenerator,SerializerProvider)",3
com.fasterxml.jackson.databind.node.POJONode.equals(Object),4
com.fasterxml.jackson.databind.node.POJONode._pojoEquals(POJONode),3
com.fasterxml.jackson.databind.node.TextNode.valueOf(String),3
com.fasterxml.jackson.databind.node.TextNode.getBinaryValue(Base64Variant),2
com.fasterxml.jackson.databind.node.TextNode.asText(String),2
com.fasterxml.jackson.databind.node.TextNode.asBoolean(boolean),4
"com.fasterxml.jackson.databind.node.TextNode.serialize(JsonGenerator,SerializerProvider)",2
com.fasterxml.jackson.databind.node.TextNode.equals(Object),4
com.fasterxml.jackson.databind.node.NodeCursor.iterateChildren(),4
org.apache.commons.codec.digest.HmacUtils.isAvailable(HmacAlgorithms),4
org.apache.commons.codec.digest.HmacUtils.hmac(File),3
org.apache.commons.codec.digest.HmacUtils.hmac(InputStream),2
"org.apache.commons.codec.digest.UnixCrypt.body(int[],int,int)",3
"org.apache.commons.codec.digest.UnixCrypt.crypt(byte[],String)",49
org.apache.commons.codec.digest.UnixCrypt.desSetKey(byte[]),3
"org.apache.commons.codec.digest.Blake3.compress(int[],int[],int,long,int)",4
org.apache.commons.codec.digest.Blake3.initKeyedHash(byte[]),2
"org.apache.commons.codec.digest.Blake3.unpackInts(byte[],int)",2
org.apache.commons.codec.digest.Blake3.doFinalize(int),2
"org.apache.commons.codec.digest.MurmurHash3.hash128x64Internal(byte[],int,int,long)",32
"org.apache.commons.codec.digest.MurmurHash3.hash32(byte[],int,int,int)",8
"org.apache.commons.codec.digest.MurmurHash3.hash32x86(byte[],int,int,int)",8
"org.apache.commons.codec.digest.MurmurHash3.hash64(byte[],int,int,int)",16
org.apache.commons.codec.digest.DigestUtils.getDigest(String),2
"org.apache.commons.codec.digest.DigestUtils.getDigest(String,MessageDigest)",2
org.apache.commons.codec.digest.DigestUtils.isAvailable(String),2
"org.apache.commons.codec.digest.DigestUtils.updateDigest(MessageDigest,File)",3
"org.apache.commons.codec.digest.DigestUtils.updateDigest(MessageDigest,Path,OpenOption[])",3
"org.apache.commons.codec.digest.MurmurHash2.hash32(byte[],int,int)",8
"org.apache.commons.codec.digest.MurmurHash2.hash64(byte[],int,int)",16
"org.apache.commons.codec.digest.PureJavaCrc32C.update(byte[],int,int)",16
"org.apache.commons.codec.digest.Sha2Crypt.sha256Crypt(byte[],String)",2
"org.apache.commons.codec.digest.Sha2Crypt.sha256Crypt(byte[],String,Random)",2
"org.apache.commons.codec.digest.Sha2Crypt.sha512Crypt(byte[],String)",2
"org.apache.commons.codec.digest.Sha2Crypt.sha512Crypt(byte[],String,Random)",2
org.apache.commons.codec.digest.XXHash32.getValue(),8
"org.apache.commons.codec.digest.XXHash32.update(byte[],int,int)",10
org.apache.commons.codec.language.ColognePhonetic.encode(Object),2
org.apache.commons.codec.language.RefinedSoundex.encode(Object),2
org.apache.commons.codec.language.RefinedSoundex.getMappingCode(char),4
org.apache.commons.codec.language.RefinedSoundex.soundex(String),6
org.apache.commons.codec.language.AbstractCaverphone.encode(Object),2
org.apache.commons.codec.language.Metaphone.encode(Object),2
"org.apache.commons.codec.language.DoubleMetaphone.conditionC0(String,int)",9
"org.apache.commons.codec.language.DoubleMetaphone.conditionCH0(String,int)",6
"org.apache.commons.codec.language.DoubleMetaphone.conditionCH1(String,int)",11
"org.apache.commons.codec.language.DoubleMetaphone.conditionL0(String,int)",11
"org.apache.commons.codec.language.DoubleMetaphone.conditionM0(String,int)",5
org.apache.commons.codec.language.DoubleMetaphone.encode(Object),2
"org.apache.commons.codec.language.DoubleMetaphone.handleAEIOUY(DoubleMetaphoneResult,int)",2
"org.apache.commons.codec.language.DoubleMetaphone.handleC(String,DoubleMetaphoneResult,int)",74
"org.apache.commons.codec.language.DoubleMetaphone.handleCC(String,DoubleMetaphoneResult,int)",7
"org.apache.commons.codec.language.DoubleMetaphone.handleCH(String,DoubleMetaphoneResult,int)",11
"org.apache.commons.codec.language.DoubleMetaphone.handleD(String,DoubleMetaphoneResult,int)",4
"org.apache.commons.codec.language.DoubleMetaphone.handleH(String,DoubleMetaphoneResult,int)",5
"org.apache.commons.codec.language.DoubleMetaphone.handleJ(String,DoubleMetaphoneResult,int,boolean)",72
"org.apache.commons.codec.language.DoubleMetaphone.handleL(String,DoubleMetaphoneResult,int)",3
"org.apache.commons.codec.language.DoubleMetaphone.handleP(String,DoubleMetaphoneResult,int)",3
"org.apache.commons.codec.language.DoubleMetaphone.handleR(String,DoubleMetaphoneResult,int,boolean)",10
"org.apache.commons.codec.language.DoubleMetaphone.handleS(String,DoubleMetaphoneResult,int,boolean)",54
"org.apache.commons.codec.language.DoubleMetaphone.handleSC(String,DoubleMetaphoneResult,int)",8
"org.apache.commons.codec.language.DoubleMetaphone.handleT(String,DoubleMetaphoneResult,int)",12
"org.apache.commons.codec.language.DoubleMetaphone.handleW(String,DoubleMetaphoneResult,int)",23
"org.apache.commons.codec.language.DoubleMetaphone.handleX(String,DoubleMetaphoneResult,int)",9
"org.apache.commons.codec.language.DoubleMetaphone.handleZ(String,DoubleMetaphoneResult,int,boolean)",11
org.apache.commons.codec.language.DoubleMetaphone.isSilentStart(String),4
org.apache.commons.codec.language.Caverphone2.encode(String),2
org.apache.commons.codec.language.bm.Lang.guessLanguage(String),2
org.apache.commons.codec.language.bm.Lang.guessLanguages(String),2
org.apache.commons.codec.language.bm.BeiderMorseEncoder.encode(Object),2
org.apache.commons.codec.language.bm.BeiderMorseEncoder.encode(String),2
"org.apache.commons.codec.language.bm.PhoneticEngine.applyFinalRules(PhonemeBuilder,Map)",2
"org.apache.commons.codec.language.bm.PhoneticEngine.encode(String,LanguageSet)",69
"org.apache.commons.codec.language.bm.Rule.getInstanceMap(NameType,RuleType,LanguageSet)",2
"org.apache.commons.codec.language.bm.Rule.getInstanceMap(NameType,RuleType,String)",2
org.apache.commons.codec.language.bm.Rule.parsePhoneme(String),3
org.apache.commons.codec.language.bm.Rule.parsePhonemeExpr(String),8
"org.apache.commons.codec.language.bm.Rule.patternAndContextMatches(CharSequence,int)",5
org.apache.commons.codec.language.MatchRatingApproachEncoder.cleanName(String),2
org.apache.commons.codec.language.MatchRatingApproachEncoder.encode(Object),2
org.apache.commons.codec.language.MatchRatingApproachEncoder.encode(String),9
"org.apache.commons.codec.language.MatchRatingApproachEncoder.isEncodeEquals(String,String)",12
org.apache.commons.codec.language.MatchRatingApproachEncoder.removeDoubleConsonants(String),3
org.apache.commons.codec.language.MatchRatingApproachEncoder.removeVowels(String),2
org.apache.commons.codec.language.Soundex.encode(Object),2
org.apache.commons.codec.language.Soundex.map(char),3
org.apache.commons.codec.language.Soundex.soundex(String),24
org.apache.commons.codec.language.DaitchMokotoffSoundex.cleanup(String),5
org.apache.commons.codec.language.DaitchMokotoffSoundex.encode(Object),2
org.apache.commons.codec.language.DaitchMokotoffSoundex.encode(String),2
"org.apache.commons.collections4.list.PredicatedList.addAll(int,Collection)",2
org.apache.commons.collections4.list.PredicatedList.equals(Object),3
"org.apache.commons.collections4.queue.TransformedQueue.transformedQueue(Queue,Transformer)",3
org.apache.commons.collections4.queue.UnmodifiableQueue.unmodifiableQueue(Queue),2
org.apache.commons.collections4.queue.CircularFifoQueue.add(Object),8
org.apache.commons.collections4.queue.CircularFifoQueue.decrement(int),2
org.apache.commons.collections4.queue.CircularFifoQueue.element(),2
org.apache.commons.collections4.queue.CircularFifoQueue.get(int),3
org.apache.commons.collections4.queue.CircularFifoQueue.increment(int),2
org.apache.commons.collections4.queue.CircularFifoQueue.isAtFullCapacity(),2
org.apache.commons.collections4.queue.CircularFifoQueue.isEmpty(),2
org.apache.commons.collections4.queue.CircularFifoQueue.peek(),2
org.apache.commons.collections4.queue.CircularFifoQueue.poll(),2
org.apache.commons.collections4.queue.CircularFifoQueue.readObject(ObjectInputStream),8
org.apache.commons.collections4.queue.CircularFifoQueue.remove(),4
org.apache.commons.collections4.queue.CircularFifoQueue.size(),4
org.apache.commons.collections4.queue.CircularFifoQueue.writeObject(ObjectOutputStream),2
org.apache.commons.collections4.TransformerUtils.switchMapTransformer(Map),2
org.apache.commons.collections4.SetUtils.unmodifiableSet(Object[]),2
org.apache.commons.collections4.bloomfilter.SparseBloomFilter.asBitMapArray(),2
org.apache.commons.collections4.bloomfilter.SparseBloomFilter.merge(BloomFilter),2
org.apache.commons.collections4.bloomfilter.SparseBloomFilter.merge(IndexExtractor),4
org.apache.commons.collections4.bloomfilter.SparseBloomFilter.processBitMaps(LongPredicate),19
"org.apache.commons.collections4.bloomfilter.BitMaps.contains(long[],int)",2
org.apache.commons.collections4.bloomfilter.CountingLongPredicate.processRemaining(),8
org.apache.commons.collections4.bloomfilter.CountingLongPredicate.test(long),2
"org.apache.commons.collections4.bloomfilter.SetOperations.cosineSimilarity(BitMapExtractor,BitMapExtractor)",2
"org.apache.commons.collections4.bloomfilter.SetOperations.cosineSimilarity(BloomFilter,BloomFilter)",2
"org.apache.commons.collections4.bloomfilter.SetOperations.jaccardSimilarity(BitMapExtractor,BitMapExtractor)",2
org.apache.commons.collections4.bloomfilter.IndexFilter.test(int),3
org.apache.commons.collections4.bloomfilter.CountingPredicate.processRemaining(),8
org.apache.commons.collections4.bloomfilter.CountingPredicate.test(Object),2
org.apache.commons.collections4.bloomfilter.LayeredBloomFilter.contains(BloomFilter),3
"org.apache.commons.collections4.bloomfilter.ArrayCountingBloomFilter.add(int,int)",10
org.apache.commons.collections4.bloomfilter.ArrayCountingBloomFilter.isValid(),2
org.apache.commons.collections4.bloomfilter.ArrayCountingBloomFilter.processBitMaps(LongPredicate),18
org.apache.commons.collections4.bloomfilter.ArrayCountingBloomFilter.processCells(CellPredicate),6
org.apache.commons.collections4.bloomfilter.ArrayCountingBloomFilter.processIndices(IntPredicate),6
"org.apache.commons.collections4.bloomfilter.ArrayCountingBloomFilter.subtract(int,int)",10
