FEN,Type,class,sub_signature,cfg_dot
"Belong to org.apache.commons.codec.language.bm.Rule.lambda$pattern$10(String,boolean,CharSequence)","Parameter_3","org.apache.commons.codec.language.bm.Rule","java.lang.CharSequence","Parameter does not obtain cfg"
"org.apache.commons.codec.language.bm.Rule.createScanner(NameType,RuleType,String)","Method","org.apache.commons.codec.language.bm.Rule","java.util.Scanner createScanner(org.apache.commons.codec.language.bm.NameType,org.apache.commons.codec.language.bm.RuleType,java.lang.String)","digraph cfg_createScanner {
	""1"" [label=""$stack4 = <org.apache.commons.codec.language.bm.ResourceConstants: java.lang.String ENCODING>""];
	""2"" [label=""$stack5 = staticinvoke <org.apache.commons.codec.Resources: java.io.InputStream getInputStream(java.lang.String)>(resName)""];
	""3"" [label=""$stack6 = new java.util.Scanner""];
	""4"" [label=""lang := @parameter2: java.lang.String""];
	""5"" [label=""nameType := @parameter0: org.apache.commons.codec.language.bm.NameType""];
	""6"" [label=""resName = staticinvoke <org.apache.commons.codec.language.bm.Rule: java.lang.String createResourceName(org.apache.commons.codec.language.bm.NameType,org.apache.commons.codec.language.bm.RuleType,java.lang.String)>(nameType, rt, lang)""];
	""7"" [label=""return $stack6""];
	""8"" [label=""rt := @parameter1: org.apache.commons.codec.language.bm.RuleType""];
	""9"" [label=""specialinvoke $stack6.<java.util.Scanner: void <init>(java.io.InputStream,java.lang.String)>($stack5, $stack4)""];
	""1"" -> ""9""[label=""cfg_next""];
	""2"" -> ""1""[label=""cfg_next""];
	""3"" -> ""2""[label=""cfg_next""];
	""4"" -> ""6""[label=""cfg_next""];
	""5"" -> ""8""[label=""cfg_next""];
	""6"" -> ""3""[label=""cfg_next""];
	""8"" -> ""4""[label=""cfg_next""];
	""9"" -> ""7""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.language.bm.Rule.createScanner(NameType,RuleType,String)","Parameter_1","org.apache.commons.codec.language.bm.Rule","org.apache.commons.codec.language.bm.NameType","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.language.bm.Rule.createScanner(NameType,RuleType,String)","Parameter_2","org.apache.commons.codec.language.bm.Rule","org.apache.commons.codec.language.bm.RuleType","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.language.bm.Rule.createScanner(NameType,RuleType,String)","Parameter_3","org.apache.commons.codec.language.bm.Rule","java.lang.String","Parameter does not obtain cfg"
"org.apache.commons.codec.language.bm.Rule.lambda$parseRules$4(String)","Method","org.apache.commons.codec.language.bm.Rule","java.util.List lambda$parseRules$4(java.lang.String)","digraph cfg_lambda$parseRules$4 {
	""1"" [label=""$stack1 = new java.util.ArrayList""];
	""2"" [label=""k := @parameter0: java.lang.String""];
	""3"" [label=""return $stack1""];
	""4"" [label=""specialinvoke $stack1.<java.util.ArrayList: void <init>()>()""];
	""1"" -> ""4""[label=""cfg_next""];
	""2"" -> ""1""[label=""cfg_next""];
	""4"" -> ""3""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.language.bm.Rule.lambda$parseRules$4(String)","Parameter_1","org.apache.commons.codec.language.bm.Rule","java.lang.String","Parameter does not obtain cfg"
"org.apache.commons.codec.language.bm.Rule.<init>(String,String,String,Rule$PhonemeExpr)","Method","org.apache.commons.codec.language.bm.Rule","void <init>(java.lang.String,java.lang.String,java.lang.String,org.apache.commons.codec.language.bm.Rule$PhonemeExpr)","digraph cfg_<init> {
	""1"" [label=""$stack10 = new java.lang.StringBuilder""];
	""2"" [label=""$stack11 = virtualinvoke $stack10.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(\""^\"")""];
	""3"" [label=""$stack12 = virtualinvoke $stack11.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(rContext)""];
	""4"" [label=""$stack13 = virtualinvoke $stack12.<java.lang.StringBuilder: java.lang.String toString()>()""];
	""5"" [label=""$stack14 = staticinvoke <org.apache.commons.codec.language.bm.Rule: org.apache.commons.codec.language.bm.Rule$RPattern pattern(java.lang.String)>($stack13)""];
	""6"" [label=""$stack5 = new java.lang.StringBuilder""];
	""7"" [label=""$stack6 = virtualinvoke $stack5.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(lContext)""];
	""8"" [label=""$stack7 = virtualinvoke $stack6.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>(\""$\"")""];
	""9"" [label=""$stack8 = virtualinvoke $stack7.<java.lang.StringBuilder: java.lang.String toString()>()""];
	""10"" [label=""$stack9 = staticinvoke <org.apache.commons.codec.language.bm.Rule: org.apache.commons.codec.language.bm.Rule$RPattern pattern(java.lang.String)>($stack8)""];
	""11"" [label=""lContext := @parameter1: java.lang.String""];
	""12"" [label=""pattern := @parameter0: java.lang.String""];
	""13"" [label=""phoneme := @parameter3: org.apache.commons.codec.language.bm.Rule$PhonemeExpr""];
	""14"" [label=""rContext := @parameter2: java.lang.String""];
	""15"" [label=""return""];
	""16"" [label=""specialinvoke $stack10.<java.lang.StringBuilder: void <init>()>()""];
	""17"" [label=""specialinvoke $stack5.<java.lang.StringBuilder: void <init>()>()""];
	""18"" [label=""specialinvoke this.<java.lang.Object: void <init>()>()""];
	""19"" [label=""this := @this: org.apache.commons.codec.language.bm.Rule""];
	""20"" [label=""this.<org.apache.commons.codec.language.bm.Rule: java.lang.String pattern> = pattern""];
	""21"" [label=""this.<org.apache.commons.codec.language.bm.Rule: org.apache.commons.codec.language.bm.Rule$PhonemeExpr phoneme> = phoneme""];
	""22"" [label=""this.<org.apache.commons.codec.language.bm.Rule: org.apache.commons.codec.language.bm.Rule$RPattern lContext> = $stack9""];
	""23"" [label=""this.<org.apache.commons.codec.language.bm.Rule: org.apache.commons.codec.language.bm.Rule$RPattern rContext> = $stack14""];
	""1"" -> ""16""[label=""cfg_next""];
	""10"" -> ""22""[label=""cfg_next""];
	""11"" -> ""14""[label=""cfg_next""];
	""12"" -> ""11""[label=""cfg_next""];
	""13"" -> ""18""[label=""cfg_next""];
	""14"" -> ""13""[label=""cfg_next""];
	""16"" -> ""2""[label=""cfg_next""];
	""17"" -> ""7""[label=""cfg_next""];
	""18"" -> ""20""[label=""cfg_next""];
	""19"" -> ""12""[label=""cfg_next""];
	""2"" -> ""3""[label=""cfg_next""];
	""20"" -> ""6""[label=""cfg_next""];
	""21"" -> ""15""[label=""cfg_next""];
	""22"" -> ""1""[label=""cfg_next""];
	""23"" -> ""21""[label=""cfg_next""];
	""3"" -> ""4""[label=""cfg_next""];
	""4"" -> ""5""[label=""cfg_next""];
	""5"" -> ""23""[label=""cfg_next""];
	""6"" -> ""17""[label=""cfg_next""];
	""7"" -> ""8""[label=""cfg_next""];
	""8"" -> ""9""[label=""cfg_next""];
	""9"" -> ""10""[label=""cfg_next""];
}
"
"Belong to org.apache.commons.codec.language.bm.Rule.<init>(String,String,String,Rule$PhonemeExpr)","Parameter_1","org.apache.commons.codec.language.bm.Rule","java.lang.String","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.language.bm.Rule.<init>(String,String,String,Rule$PhonemeExpr)","Parameter_2","org.apache.commons.codec.language.bm.Rule","java.lang.String","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.language.bm.Rule.<init>(String,String,String,Rule$PhonemeExpr)","Parameter_3","org.apache.commons.codec.language.bm.Rule","java.lang.String","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.language.bm.Rule.<init>(String,String,String,Rule$PhonemeExpr)","Parameter_4","org.apache.commons.codec.language.bm.Rule","org.apache.commons.codec.language.bm.Rule$PhonemeExpr","Parameter does not obtain cfg"
"org.apache.commons.codec.language.bm.Rule.lambda$pattern$11(String,boolean,CharSequence)","Method","org.apache.commons.codec.language.bm.Rule","boolean lambda$pattern$11(java.lang.String,boolean,java.lang.CharSequence)","digraph cfg_lambda$pattern$11 {
	""1"" [label=""$stack3 = interfaceinvoke input.<java.lang.CharSequence: int length()>()""];
	""2"" [label=""$stack4 = interfaceinvoke input.<java.lang.CharSequence: int length()>()""];
	""3"" [label=""$stack5 = $stack4 - 1""];
	""4"" [label=""$stack6 = interfaceinvoke input.<java.lang.CharSequence: char charAt(int)>($stack5)""];
	""5"" [label=""$stack7 = staticinvoke <org.apache.commons.codec.language.bm.Rule: boolean contains(java.lang.CharSequence,char)>(bContent, $stack6)""];
	""6"" [label=""$stack8 = 0""];
	""7"" [label=""$stack8 = 1""];
	""8"" [label=""bContent := @parameter0: java.lang.String""];
	""9"" [label=""goto""];
	""10"" [label=""if $stack3 <= 0""];
	""11"" [label=""if $stack7 != shouldMatch""];
	""12"" [label=""input := @parameter2: java.lang.CharSequence""];
	""13"" [label=""return $stack8""];
	""14"" [label=""shouldMatch := @parameter1: boolean""];
	""1"" -> ""10""[label=""cfg_next""];
	""10"" -> ""2""[label=""cfg_false""];
	""10"" -> ""6""[label=""cfg_true""];
	""11"" -> ""6""[label=""cfg_true""];
	""11"" -> ""7""[label=""cfg_false""];
	""12"" -> ""1""[label=""cfg_next""];
	""14"" -> ""12""[label=""cfg_next""];
	""2"" -> ""3""[label=""cfg_next""];
	""3"" -> ""4""[label=""cfg_next""];
	""4"" -> ""5""[label=""cfg_next""];
	""5"" -> ""11""[label=""cfg_next""];
	""6"" -> ""13""[label=""cfg_next""];
	""7"" -> ""9""[label=""cfg_next""];
	""8"" -> ""14""[label=""cfg_next""];
	""9"" -> ""13""[label=""cfg_goto""];
}
"
"Belong to org.apache.commons.codec.language.bm.Rule.lambda$pattern$11(String,boolean,CharSequence)","Parameter_1","org.apache.commons.codec.language.bm.Rule","java.lang.String","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.language.bm.Rule.lambda$pattern$11(String,boolean,CharSequence)","Parameter_2","org.apache.commons.codec.language.bm.Rule","boolean","Parameter does not obtain cfg"
"Belong to org.apache.commons.codec.language.bm.Rule.lambda$pattern$11(String,boolean,CharSequence)","Parameter_3","org.apache.commons.codec.language.bm.Rule","java.lang.CharSequence","Parameter does not obtain cfg"
"org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.input","field","org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication","java.lang.CharSequence input","field with no cfg"
"org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.i","field","org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication","int i","field with no cfg"
"org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.phonemeBuilder","field","org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication","org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder phonemeBuilder","field with no cfg"
"org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.finalRules","field","org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication","java.util.Map finalRules","field with no cfg"
"org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.found","field","org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication","boolean found","field with no cfg"
"org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.maxPhonemes","field","org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication","int maxPhonemes","field with no cfg"
"org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.invoke()","Method","org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication","org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication invoke()","digraph cfg_invoke {
	""1"" [label=""$stack10 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: java.util.Map finalRules>""];
	""2"" [label=""$stack11 = interfaceinvoke $stack9.<java.lang.CharSequence: java.lang.CharSequence subSequence(int,int)>($stack8, $stack7)""];
	""3"" [label=""$stack12 = interfaceinvoke $stack10.<java.util.Map: java.lang.Object get(java.lang.Object)>($stack11)""];
	""4"" [label=""$stack13 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: boolean found>""];
	""5"" [label=""$stack14 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i>""];
	""6"" [label=""$stack15 = $stack14 + patternLength""];
	""7"" [label=""$stack16 = interfaceinvoke l3.<java.util.Iterator: boolean hasNext()>()""];
	""8"" [label=""$stack17 = interfaceinvoke l3.<java.util.Iterator: java.lang.Object next()>()""];
	""9"" [label=""$stack18 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i>""];
	""10"" [label=""$stack19 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: java.lang.CharSequence input>""];
	""11"" [label=""$stack20 = virtualinvoke rule.<org.apache.commons.codec.language.bm.Rule: boolean patternAndContextMatches(java.lang.CharSequence,int)>($stack19, $stack18)""];
	""12"" [label=""$stack21 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder phonemeBuilder>""];
	""13"" [label=""$stack22 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int maxPhonemes>""];
	""14"" [label=""$stack23 = virtualinvoke rule.<org.apache.commons.codec.language.bm.Rule: org.apache.commons.codec.language.bm.Rule$PhonemeExpr getPhoneme()>()""];
	""15"" [label=""$stack6 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i>""];
	""16"" [label=""$stack7 = $stack6 + patternLength""];
	""17"" [label=""$stack8 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i>""];
	""18"" [label=""$stack9 = this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: java.lang.CharSequence input>""];
	""19"" [label=""goto""];
	""20"" [label=""goto""];
	""21"" [label=""if $stack13 != 0""];
	""22"" [label=""if $stack16 == 0""];
	""23"" [label=""if $stack20 == 0""];
	""24"" [label=""if rules == null""];
	""25"" [label=""l3 = interfaceinvoke rules.<java.util.List: java.util.Iterator iterator()>()""];
	""26"" [label=""pattern = virtualinvoke rule.<org.apache.commons.codec.language.bm.Rule: java.lang.String getPattern()>()""];
	""27"" [label=""patternLength = 1""];
	""28"" [label=""patternLength = 1""];
	""29"" [label=""patternLength = virtualinvoke pattern.<java.lang.String: int length()>()""];
	""30"" [label=""return this""];
	""31"" [label=""rule = (org.apache.commons.codec.language.bm.Rule) $stack17""];
	""32"" [label=""rules = (java.util.List) $stack12""];
	""33"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication""];
	""34"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: boolean found> = 0""];
	""35"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: boolean found> = 1""];
	""36"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i> = $stack15""];
	""37"" [label=""virtualinvoke $stack21.<org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder: void apply(org.apache.commons.codec.language.bm.Rule$PhonemeExpr,int)>($stack23, $stack22)""];
	""1"" -> ""18""[label=""cfg_next""];
	""10"" -> ""9""[label=""cfg_next""];
	""11"" -> ""23""[label=""cfg_next""];
	""12"" -> ""14""[label=""cfg_next""];
	""13"" -> ""37""[label=""cfg_next""];
	""14"" -> ""13""[label=""cfg_next""];
	""15"" -> ""16""[label=""cfg_next""];
	""16"" -> ""2""[label=""cfg_next""];
	""17"" -> ""15""[label=""cfg_next""];
	""18"" -> ""17""[label=""cfg_next""];
	""19"" -> ""7""[label=""cfg_goto""];
	""2"" -> ""3""[label=""cfg_next""];
	""20"" -> ""4""[label=""cfg_goto""];
	""21"" -> ""28""[label=""cfg_false""];
	""21"" -> ""5""[label=""cfg_true""];
	""22"" -> ""4""[label=""cfg_true""];
	""22"" -> ""8""[label=""cfg_false""];
	""23"" -> ""12""[label=""cfg_false""];
	""23"" -> ""19""[label=""cfg_true""];
	""24"" -> ""25""[label=""cfg_false""];
	""24"" -> ""4""[label=""cfg_true""];
	""25"" -> ""7""[label=""cfg_next""];
	""26"" -> ""29""[label=""cfg_next""];
	""27"" -> ""1""[label=""cfg_next""];
	""28"" -> ""5""[label=""cfg_next""];
	""29"" -> ""10""[label=""cfg_next""];
	""3"" -> ""32""[label=""cfg_next""];
	""31"" -> ""26""[label=""cfg_next""];
	""32"" -> ""24""[label=""cfg_next""];
	""33"" -> ""34""[label=""cfg_next""];
	""34"" -> ""27""[label=""cfg_next""];
	""35"" -> ""20""[label=""cfg_next""];
	""36"" -> ""30""[label=""cfg_next""];
	""37"" -> ""35""[label=""cfg_next""];
	""4"" -> ""21""[label=""cfg_next""];
	""5"" -> ""6""[label=""cfg_next""];
	""6"" -> ""36""[label=""cfg_next""];
	""7"" -> ""22""[label=""cfg_next""];
	""8"" -> ""31""[label=""cfg_next""];
	""9"" -> ""11""[label=""cfg_next""];
}
"
"org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication.<init>(Map,CharSequence,PhoneticEngine$PhonemeBuilder,int,int)","Method","org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication","void <init>(java.util.Map,java.lang.CharSequence,org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder,int,int)","digraph cfg_<init> {
	""1"" [label=""finalRules := @parameter0: java.util.Map""];
	""2"" [label=""i := @parameter3: int""];
	""3"" [label=""input := @parameter1: java.lang.CharSequence""];
	""4"" [label=""maxPhonemes := @parameter4: int""];
	""5"" [label=""phonemeBuilder := @parameter2: org.apache.commons.codec.language.bm.PhoneticEngine$PhonemeBuilder""];
	""6"" [label=""return""];
	""7"" [label=""specialinvoke this.<java.lang.Object: void <init>()>()""];
	""8"" [label=""staticinvoke <java.util.Objects: java.lang.Object requireNonNull(java.lang.Object,java.lang.String)>(finalRules, \""finalRules\"")""];
	""9"" [label=""this := @this: org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication""];
	""10"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int i> = i""];
	""11"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: int maxPhonemes> = maxPhonemes""];
	""12"" [label=""this.<org.apache.commons.codec.language.bm.PhoneticEngine$RulesApplication: java.lang.CharSequence input> = input""];
