"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishUnquotedName(int,int,int).currQuad","Parameter_2","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishUnquotedName(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishUnquotedName(int,int,int).currQuadBytes","Parameter_3","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishUnquotedName(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishAposName(int,int,int)","Method","No Comment","private JsonToken _finishAposName(int qlen, int currQuad, int currQuadBytes) throws IOException {
    int[] quads = _quadBuffer;
    final int[] codes = _icLatin1;
    while (true) {
        if (_inputPtr >= _inputEnd) {
            _quadLength = qlen;
            _pending32 = currQuad;
            _pendingBytes = currQuadBytes;
            _minorState = MINOR_FIELD_APOS_NAME;
            return _updateTokenToNA();
        }
        int ch = getNextUnsignedByteFromBuffer();
        if (ch == INT_APOS) {
            break;
        }
        // additional check to skip handling of double-quotes
        if (ch != '""' && codes[ch] != 0) {
            if (ch != '\\') {
                // Unquoted white space?
                _throwUnquotedSpace(ch, ""name"");
            } else {
                // Nope, escape sequence
                ch = _decodeCharEscape();
                if (ch < 0) {
                    // method has set up state about escape sequence
                    _minorState = MINOR_FIELD_NAME_ESCAPE;
                    _minorStateAfterSplit = MINOR_FIELD_APOS_NAME;
                    _quadLength = qlen;
                    _pending32 = currQuad;
                    _pendingBytes = currQuadBytes;
                    return _updateTokenToNA();
                }
            }
            if (ch > 127) {
                // Ok, we'll need room for first byte right away
                if (currQuadBytes >= 4) {
                    if (qlen >= quads.length) {
                        _quadBuffer = quads = _growNameDecodeBuffer(quads, quads.length);
                    }
                    quads[qlen++] = currQuad;
                    currQuad = 0;
                    currQuadBytes = 0;
                }
                if (ch < 0x800) {
                    // 2-byte
                    currQuad = (currQuad << 8) | (0xc0 | (ch >> 6));
                    ++currQuadBytes;
                    // Second byte gets output below:
                } else {
                    // 3 bytes; no need to worry about surrogates here
                    currQuad = (currQuad << 8) | (0xe0 | (ch >> 12));
                    ++currQuadBytes;
                    // need room for middle byte?
                    if (currQuadBytes >= 4) {
                        if (qlen >= quads.length) {
                            _quadBuffer = quads = _growNameDecodeBuffer(quads, quads.length);
                        }
                        quads[qlen++] = currQuad;
                        currQuad = 0;
                        currQuadBytes = 0;
                    }
                    currQuad = (currQuad << 8) | (0x80 | ((ch >> 6) & 0x3f));
                    ++currQuadBytes;
                }
                // And same last byte in both cases, gets output below:
                ch = 0x80 | (ch & 0x3f);
            }
        }
        // Ok, we have one more byte to add at any rate:
        if (currQuadBytes < 4) {
            ++currQuadBytes;
            currQuad = (currQuad << 8) | ch;
        } else {
            if (qlen >= quads.length) {
                _quadBuffer = quads = _growNameDecodeBuffer(quads, quads.length);
            }
            quads[qlen++] = currQuad;
            currQuad = ch;
            currQuadBytes = 1;
        }
    }
    if (currQuadBytes > 0) {
        if (qlen >= quads.length) {
            _quadBuffer = quads = _growNameDecodeBuffer(quads, quads.length);
        }
        quads[qlen++] = _padLastQuad(currQuad, currQuadBytes);
    } else if (qlen == 0) {
        // rare case but possible
        return _fieldComplete("""");
    }
    String name = _symbols.findName(quads, qlen);
    if (name == null) {
        name = _addName(quads, qlen, currQuadBytes);
    }
    return _fieldComplete(name);
}","JsonToken","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishAposName(int,int,int).qlen","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishAposName(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishAposName(int,int,int).currQuad","Parameter_2","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishAposName(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishAposName(int,int,int).currQuadBytes","Parameter_3","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishAposName(int,int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishFieldWithEscape()","Method","No Comment","protected final JsonToken _finishFieldWithEscape() throws IOException {
    // First: try finishing what wasn't yet:
    int ch = _decodeSplitEscaped(_quoted32, _quotedDigits);
    if (ch < 0) {
        // ... if possible
        _minorState = MINOR_FIELD_NAME_ESCAPE;
        return JsonToken.NOT_AVAILABLE;
    }
    if (_quadLength >= _quadBuffer.length) {
        _quadBuffer = _growNameDecodeBuffer(_quadBuffer, 32);
    }
    int currQuad = _pending32;
    int currQuadBytes = _pendingBytes;
    if (ch > 127) {
        // Ok, we'll need room for first byte right away
        if (currQuadBytes >= 4) {
            _quadBuffer[_quadLength++] = currQuad;
            currQuad = 0;
            currQuadBytes = 0;
        }
        if (ch < 0x800) {
            // 2-byte
            currQuad = (currQuad << 8) | (0xc0 | (ch >> 6));
            ++currQuadBytes;
            // Second byte gets output below:
        } else {
            // 3 bytes; no need to worry about surrogates here
            currQuad = (currQuad << 8) | (0xe0 | (ch >> 12));
            // need room for middle byte?
            if (++currQuadBytes >= 4) {
                _quadBuffer[_quadLength++] = currQuad;
                currQuad = 0;
                currQuadBytes = 0;
            }
            currQuad = (currQuad << 8) | (0x80 | ((ch >> 6) & 0x3f));
            ++currQuadBytes;
        }
        // And same last byte in both cases, gets output below:
        ch = 0x80 | (ch & 0x3f);
    }
    if (currQuadBytes < 4) {
        ++currQuadBytes;
        currQuad = (currQuad << 8) | ch;
    } else {
        _quadBuffer[_quadLength++] = currQuad;
        currQuad = ch;
        currQuadBytes = 1;
    }
    if (_minorStateAfterSplit == MINOR_FIELD_APOS_NAME) {
        return _finishAposName(_quadLength, currQuad, currQuadBytes);
    }
    return _parseEscapedName(_quadLength, currQuad, currQuadBytes);
}","JsonToken","protected , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._decodeSplitEscaped(int,int)","Method","No Comment","private int _decodeSplitEscaped(int value, int bytesRead) throws IOException {
    if (_inputPtr >= _inputEnd) {
        _quoted32 = value;
        _quotedDigits = bytesRead;
        return -1;
    }
    int c = getNextSignedByteFromBuffer();
    if (bytesRead == -1) {
        // expecting first char after backslash
        switch(c) {
            // First, ones that are mapped
            case 'b':
                return '\b';
            case 't':
                return '\t';
            case 'n':
                return '\n';
            case 'f':
                return '\f';
            case 'r':
                return '\r';
            // And these are to be returned as they are
            case '""':
            case '/':
            case '\\':
                return c;
            case // and finally hex-escaped
            'u':
                break;
            default:
                {
                    // !!! TODO: Decode UTF-8 characters properly...
                    //              char ch = (char) _decodeCharForError(c);
                    char ch = (char) c;
                    return _handleUnrecognizedCharacterEscape(ch);
                }
        }
        if (_inputPtr >= _inputEnd) {
            _quotedDigits = 0;
            _quoted32 = 0;
            return -1;
        }
        c = getNextSignedByteFromBuffer();
        bytesRead = 0;
    }
    c &= 0xFF;
    while (true) {
        int digit = CharTypes.charToHex(c);
        if (digit < 0) {
            _reportUnexpectedChar(c & 0xFF, ""expected a hex-digit for character escape sequence"");
        }
        value = (value << 4) | digit;
        if (++bytesRead == 4) {
            return value;
        }
        if (_inputPtr >= _inputEnd) {
            _quotedDigits = bytesRead;
            _quoted32 = value;
            return -1;
        }
        c = getNextUnsignedByteFromBuffer();
    }
}","int","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._decodeSplitEscaped(int,int).value","Parameter_1","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._decodeSplitEscaped(int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._decodeSplitEscaped(int,int).bytesRead","Parameter_2","Belong to com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._decodeSplitEscaped(int,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._startString()","Method","No Comment","protected JsonToken _startString() throws IOException {
    int ptr = _inputPtr;
    int outPtr = 0;
    char[] outBuf = _textBuffer.emptyAndGetCurrentSegment();
    final int[] codes = _icUTF8;
    final int max = Math.min(_inputEnd, (ptr + outBuf.length));
    while (ptr < max) {
        int c = getByteFromBuffer(ptr) & 0xFF;
        if (codes[c] != 0) {
            if (c == INT_QUOTE) {
                _inputPtr = ptr + 1;
                _textBuffer.setCurrentLength(outPtr);
                return _valueComplete(JsonToken.VALUE_STRING);
            }
            break;
        }
        ++ptr;
        outBuf[outPtr++] = (char) c;
    }
    _textBuffer.setCurrentLength(outPtr);
    _inputPtr = ptr;
    return _finishRegularString();
}","JsonToken","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
