"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.csv.CSVRecord.putIn(Map)","Method","* Puts all values of this record into the given Map.
     *
     * @param <M> the map type
     * @param map The Map to populate.
     * @return the given map.
     * @since 1.9.0","public <M extends Map<String, String>> M putIn(final M map) {
    if (getHeaderMapRaw() == null) {
        return map;
    }
    getHeaderMapRaw().forEach((key, value) -> {
        if (value < values.length) {
            map.put(key, values[value]);
        }
    });
    return map;
}","Map<String, String>","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.putIn(Map).map","Parameter_1","Belong to org.apache.commons.csv.CSVRecord.putIn(Map)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.size()","Method","* Returns the number of values in this record.
     *
     * @return the number of values.","public int size() {
    return values.length;
}","int","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.stream()","Method","* Returns a sequential ordered stream whose elements are the values.
     *
     * @return the new stream.
     * @since 1.9.0","public Stream<String> stream() {
    return Stream.of(values);
}","Stream","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.toList()","Method","* Converts the values to a new List.
     * <p>
     * Editing the list does not update this instance.
     * </p>
     *
     * @return a new List
     * @since 1.9.0","public List<String> toList() {
    return stream().collect(Collectors.toList());
}","List","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.toMap()","Method","* Copies this record into a new Map of header name to record value. If multiple instances of a header name exist,
     * then only the last occurrence is mapped.
     *
     * <p>
     * Editing the map does not update this instance.
     * </p>
     *
     * @return A new Map. The map is empty if the record has no headers.","public Map<String, String> toMap() {
    return putIn(new LinkedHashMap<>(values.length));
}","Map","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.toString()","Method","* Returns a string representation of the contents of this record. The result is constructed by comment, mapping,
     * recordNumber and by passing the internal values array to {@link Arrays#toString(Object[])}.
     *
     * @return a String representation of this record.","@Override
public String toString() {
    return ""CSVRecord [comment='"" + comment + ""', recordNumber="" + recordNumber + "", values="" + Arrays.toString(values) + ""]"";
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.values()","Method","* Gets the values for this record. This is not a copy.
     *
     * @return the values for this record.
     * @since 1.10.0","public String[] values() {
    return values;
}","String[]","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long)","Constructor","No Comment","CSVRecord(final CSVParser parser, final String[] values, final String comment, final long recordNumber, final long characterPosition, final long bytePosition) {
    this.recordNumber = recordNumber;
    this.values = values != null ? values : Constants.EMPTY_STRING_ARRAY;
    this.parser = parser;
    this.comment = comment;
    this.characterPosition = characterPosition;
    this.bytePosition = bytePosition;
}","No return type","default","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long).parser","Parameter_1","Belong to org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long).values","Parameter_2","Belong to org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long).comment","Parameter_3","Belong to org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long).recordNumber","Parameter_4","Belong to org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long).characterPosition","Parameter_5","Belong to org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long).bytePosition","Parameter_6","Belong to org.apache.commons.csv.CSVRecord.<init>(CSVParser,String[],String,long,long,long)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
