FEN,Type,class,sub_signature,cfg_dot
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream,JsonEncoding)","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator createGenerator(java.io.OutputStream,com.fasterxml.jackson.core.JsonEncoding)","digraph cfg_createGenerator {
	""1"" [label=""$stack10 = new com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator""];
	""2"" [label=""$stack4 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.core.io.ContentReference _createContentReference(java.lang.Object)>(out)""];
	""3"" [label=""$stack5 = this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: int _generatorFeatures>""];
	""4"" [label=""$stack6 = this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: int _xmlGeneratorFeatures>""];
	""5"" [label=""$stack7 = this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.core.ObjectCodec _objectCodec>""];
	""6"" [label=""$stack8 = this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.dataformat.xml.XmlNameProcessor _nameProcessor>""];
	""7"" [label=""$stack9 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: javax.xml.stream.XMLStreamWriter _createXmlWriter(com.fasterxml.jackson.core.io.IOContext,java.io.OutputStream)>(ctxt, out)""];
	""8"" [label=""ctxt = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.core.io.IOContext _createContext(com.fasterxml.jackson.core.io.ContentReference,boolean)>($stack4, 0)""];
	""9"" [label=""enc := @parameter1: com.fasterxml.jackson.core.JsonEncoding""];
	""10"" [label=""out := @parameter0: java.io.OutputStream""];
	""11"" [label=""return $stack10""];
	""12"" [label=""specialinvoke $stack10.<com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator: void <init>(com.fasterxml.jackson.core.io.IOContext,int,int,com.fasterxml.jackson.core.ObjectCodec,javax.xml.stream.XMLStreamWriter,com.fasterxml.jackson.dataformat.xml.XmlNameProcessor)>(ctxt, $stack5, $stack6, $stack7, $stack9, $stack8)""];
	""13"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""14"" [label=""virtualinvoke ctxt.<com.fasterxml.jackson.core.io.IOContext: void setEncoding(com.fasterxml.jackson.core.JsonEncoding)>(enc)""];
	""1"" -> ""3""[label=""cfg_next""];
	""10"" -> ""9""[label=""cfg_next""];
	""12"" -> ""11""[label=""cfg_next""];
	""13"" -> ""10""[label=""cfg_next""];
	""14"" -> ""1""[label=""cfg_next""];
	""2"" -> ""8""[label=""cfg_next""];
	""3"" -> ""4""[label=""cfg_next""];
	""4"" -> ""5""[label=""cfg_next""];
	""5"" -> ""7""[label=""cfg_next""];
	""6"" -> ""12""[label=""cfg_next""];
	""7"" -> ""6""[label=""cfg_next""];
	""8"" -> ""14""[label=""cfg_next""];
	""9"" -> ""2""[label=""cfg_next""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream,JsonEncoding)","Parameter_1","com.fasterxml.jackson.dataformat.xml.XmlFactory","java.io.OutputStream","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream,JsonEncoding)","Parameter_2","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.core.JsonEncoding","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.getFormatParserFeatures()","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","int getFormatParserFeatures()","digraph cfg_getFormatParserFeatures {
	""1"" [label=""$stack1 = this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: int _xmlParserFeatures>""];
	""2"" [label=""return $stack1""];
	""3"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""1"" -> ""2""[label=""cfg_next""];
	""3"" -> ""1""[label=""cfg_next""];
}
"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.copy()","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.dataformat.xml.XmlFactory copy()","digraph cfg_copy {
	""1"" [label=""$stack1 = new com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""2"" [label=""return $stack1""];
	""3"" [label=""specialinvoke $stack1.<com.fasterxml.jackson.dataformat.xml.XmlFactory: void <init>(com.fasterxml.jackson.dataformat.xml.XmlFactory,com.fasterxml.jackson.core.ObjectCodec)>(this, null)""];
	""4"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""5"" [label=""virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: void _checkInvalidCopy(java.lang.Class)>(class \""Lcom/fasterxml/jackson/dataformat/xml/XmlFactory;\"")""];
	""1"" -> ""3""[label=""cfg_next""];
	""3"" -> ""2""[label=""cfg_next""];
	""4"" -> ""5""[label=""cfg_next""];
	""5"" -> ""1""[label=""cfg_next""];
}
"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._decorate(IOContext,OutputStream)","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","java.io.OutputStream _decorate(com.fasterxml.jackson.core.io.IOContext,java.io.OutputStream)","digraph cfg__decorate {
	""1"" [label=""$stack4 = this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.core.io.OutputDecorator _outputDecorator>""];
	""2"" [label=""$stack5 = this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.core.io.OutputDecorator _outputDecorator>""];
	""3"" [label=""if $stack4 == null""];
	""4"" [label=""if out2 == null""];
	""5"" [label=""ioCtxt := @parameter0: com.fasterxml.jackson.core.io.IOContext""];
	""6"" [label=""out := @parameter1: java.io.OutputStream""];
	""7"" [label=""out2 = virtualinvoke $stack5.<com.fasterxml.jackson.core.io.OutputDecorator: java.io.OutputStream decorate(com.fasterxml.jackson.core.io.IOContext,java.io.OutputStream)>(ioCtxt, out)""];
	""8"" [label=""return out""];
	""9"" [label=""return out2""];
	""10"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""1"" -> ""3""[label=""cfg_next""];
	""10"" -> ""5""[label=""cfg_next""];
	""2"" -> ""7""[label=""cfg_next""];
	""3"" -> ""2""[label=""cfg_false""];
	""3"" -> ""8""[label=""cfg_true""];
	""4"" -> ""8""[label=""cfg_true""];
	""4"" -> ""9""[label=""cfg_false""];
	""5"" -> ""6""[label=""cfg_next""];
	""6"" -> ""1""[label=""cfg_next""];
	""7"" -> ""4""[label=""cfg_next""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory._decorate(IOContext,OutputStream)","Parameter_1","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.core.io.IOContext","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory._decorate(IOContext,OutputStream)","Parameter_2","com.fasterxml.jackson.dataformat.xml.XmlFactory","java.io.OutputStream","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream)","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.core.JsonGenerator createGenerator(java.io.OutputStream)","digraph cfg_createGenerator {
	""1"" [label=""$stack2 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator createGenerator(java.io.OutputStream)>(l1)""];
	""2"" [label=""l1 := @parameter0: java.io.OutputStream""];
	""3"" [label=""return $stack2""];
	""4"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""1"" -> ""3""[label=""cfg_next""];
	""2"" -> ""1""[label=""cfg_next""];
	""4"" -> ""2""[label=""cfg_next""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.createGenerator(OutputStream)","Parameter_1","com.fasterxml.jackson.dataformat.xml.XmlFactory","java.io.OutputStream","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._createParser(byte[],int,int,IOContext)","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.core.JsonParser _createParser(byte[],int,int,com.fasterxml.jackson.core.io.IOContext)","digraph cfg__createParser {
	""1"" [label=""$stack5 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser _createParser(byte[],int,int,com.fasterxml.jackson.core.io.IOContext)>(l1, l2, l3, l4)""];
	""2"" [label=""l1 := @parameter0: byte[]""];
	""3"" [label=""l2 := @parameter1: int""];
	""4"" [label=""l3 := @parameter2: int""];
	""5"" [label=""l4 := @parameter3: com.fasterxml.jackson.core.io.IOContext""];
	""6"" [label=""return $stack5""];
	""7"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""1"" -> ""6""[label=""cfg_next""];
	""2"" -> ""3""[label=""cfg_next""];
	""3"" -> ""4""[label=""cfg_next""];
	""4"" -> ""5""[label=""cfg_next""];
	""5"" -> ""1""[label=""cfg_next""];
	""7"" -> ""2""[label=""cfg_next""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory._createParser(byte[],int,int,IOContext)","Parameter_1","com.fasterxml.jackson.dataformat.xml.XmlFactory","byte[]","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory._createParser(byte[],int,int,IOContext)","Parameter_2","com.fasterxml.jackson.dataformat.xml.XmlFactory","int","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory._createParser(byte[],int,int,IOContext)","Parameter_3","com.fasterxml.jackson.dataformat.xml.XmlFactory","int","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory._createParser(byte[],int,int,IOContext)","Parameter_4","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.core.io.IOContext","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.tryMatch(InputAccessor,String,MatchStrength)","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.core.format.MatchStrength tryMatch(com.fasterxml.jackson.core.format.InputAccessor,java.lang.String,com.fasterxml.jackson.core.format.MatchStrength)","digraph cfg_tryMatch {
	""1"" [label=""$stack5 = interfaceinvoke acc.<com.fasterxml.jackson.core.format.InputAccessor: boolean hasMoreBytes()>()""];
	""2"" [label=""$stack6 = virtualinvoke matchStr.<java.lang.String: char charAt(int)>(i)""];
	""3"" [label=""$stack7 = interfaceinvoke acc.<com.fasterxml.jackson.core.format.InputAccessor: byte nextByte()>()""];
	""4"" [label=""$stack8 = <com.fasterxml.jackson.core.format.MatchStrength: com.fasterxml.jackson.core.format.MatchStrength NO_MATCH>""];
	""5"" [label=""$stack9 = <com.fasterxml.jackson.core.format.MatchStrength: com.fasterxml.jackson.core.format.MatchStrength INCONCLUSIVE>""];
	""6"" [label=""acc := @parameter0: com.fasterxml.jackson.core.format.InputAccessor""];
	""7"" [label=""fullMatchStrength := @parameter2: com.fasterxml.jackson.core.format.MatchStrength""];
	""8"" [label=""goto""];
	""9"" [label=""i = 0""];
	""10"" [label=""i = i + 1""];
	""11"" [label=""if $stack5 != 0""];
	""12"" [label=""if $stack7 == $stack6""];
	""13"" [label=""if i >= len""];
	""14"" [label=""len = virtualinvoke matchStr.<java.lang.String: int length()>()""];
	""15"" [label=""matchStr := @parameter1: java.lang.String""];
	""16"" [label=""return $stack8""];
	""17"" [label=""return $stack9""];
	""18"" [label=""return fullMatchStrength""];
	""1"" -> ""11""[label=""cfg_next""];
	""10"" -> ""8""[label=""cfg_next""];
	""11"" -> ""3""[label=""cfg_true""];
	""11"" -> ""5""[label=""cfg_false""];
	""12"" -> ""10""[label=""cfg_true""];
	""12"" -> ""4""[label=""cfg_false""];
	""13"" -> ""1""[label=""cfg_false""];
	""13"" -> ""18""[label=""cfg_true""];
	""14"" -> ""13""[label=""cfg_next""];
	""15"" -> ""7""[label=""cfg_next""];
	""2"" -> ""12""[label=""cfg_next""];
	""3"" -> ""2""[label=""cfg_next""];
	""4"" -> ""16""[label=""cfg_next""];
	""5"" -> ""17""[label=""cfg_next""];
	""6"" -> ""15""[label=""cfg_next""];
	""7"" -> ""9""[label=""cfg_next""];
	""8"" -> ""13""[label=""cfg_goto""];
	""9"" -> ""14""[label=""cfg_next""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.tryMatch(InputAccessor,String,MatchStrength)","Parameter_1","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.core.format.InputAccessor","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.tryMatch(InputAccessor,String,MatchStrength)","Parameter_2","com.fasterxml.jackson.dataformat.xml.XmlFactory","java.lang.String","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.tryMatch(InputAccessor,String,MatchStrength)","Parameter_3","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.core.format.MatchStrength","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.isEnabled(FromXmlParser$Feature)","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","boolean isEnabled(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature)","digraph cfg_isEnabled {
	""1"" [label=""$stack2 = this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: int _xmlParserFeatures>""];
	""2"" [label=""$stack3 = virtualinvoke f.<com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature: int getMask()>()""];
	""3"" [label=""$stack4 = $stack2 & $stack3""];
	""4"" [label=""$stack5 = 0""];
	""5"" [label=""$stack5 = 1""];
	""6"" [label=""f := @parameter0: com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature""];
	""7"" [label=""goto""];
	""8"" [label=""if $stack4 == 0""];
	""9"" [label=""return $stack5""];
	""10"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""1"" -> ""2""[label=""cfg_next""];
	""10"" -> ""6""[label=""cfg_next""];
	""2"" -> ""3""[label=""cfg_next""];
	""3"" -> ""8""[label=""cfg_next""];
	""4"" -> ""9""[label=""cfg_next""];
	""5"" -> ""7""[label=""cfg_next""];
	""6"" -> ""1""[label=""cfg_next""];
	""7"" -> ""9""[label=""cfg_goto""];
	""8"" -> ""4""[label=""cfg_true""];
	""8"" -> ""5""[label=""cfg_false""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.isEnabled(FromXmlParser$Feature)","Parameter_1","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.skipSpace(InputAccessor,byte)","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","int skipSpace(com.fasterxml.jackson.core.format.InputAccessor,byte)","digraph cfg_skipSpace {
	""1"" [label=""$stack3 = interfaceinvoke acc.<com.fasterxml.jackson.core.format.InputAccessor: boolean hasMoreBytes()>()""];
	""2"" [label=""acc := @parameter0: com.fasterxml.jackson.core.format.InputAccessor""];
	""3"" [label=""b := @parameter1: byte""];
	""4"" [label=""b = interfaceinvoke acc.<com.fasterxml.jackson.core.format.InputAccessor: byte nextByte()>()""];
	""5"" [label=""ch = b & 255""];
	""6"" [label=""ch = b & 255""];
	""7"" [label=""goto""];
	""8"" [label=""if $stack3 != 0""];
	""9"" [label=""if ch == 10""];
	""10"" [label=""if ch == 13""];
	""11"" [label=""if ch == 32""];
	""12"" [label=""if ch == 9""];
	""13"" [label=""return -1""];
	""14"" [label=""return ch""];
	""1"" -> ""8""[label=""cfg_next""];
	""10"" -> ""1""[label=""cfg_true""];
	""10"" -> ""9""[label=""cfg_false""];
	""11"" -> ""1""[label=""cfg_true""];
	""11"" -> ""10""[label=""cfg_false""];
	""12"" -> ""1""[label=""cfg_true""];
	""12"" -> ""14""[label=""cfg_false""];
	""2"" -> ""3""[label=""cfg_next""];
	""3"" -> ""5""[label=""cfg_next""];
	""4"" -> ""6""[label=""cfg_next""];
	""5"" -> ""11""[label=""cfg_next""];
	""6"" -> ""7""[label=""cfg_next""];
	""7"" -> ""5""[label=""cfg_goto""];
	""8"" -> ""13""[label=""cfg_false""];
	""8"" -> ""4""[label=""cfg_true""];
	""9"" -> ""1""[label=""cfg_true""];
	""9"" -> ""12""[label=""cfg_false""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.skipSpace(InputAccessor,byte)","Parameter_1","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.core.format.InputAccessor","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.skipSpace(InputAccessor,byte)","Parameter_2","com.fasterxml.jackson.dataformat.xml.XmlFactory","byte","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(ToXmlGenerator$Feature,boolean)","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.dataformat.xml.XmlFactory configure(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature,boolean)","digraph cfg_configure {
	""1"" [label=""f := @parameter0: com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature""];
	""2"" [label=""goto""];
	""3"" [label=""if state == 0""];
	""4"" [label=""return this""];
	""5"" [label=""state := @parameter1: boolean""];
	""6"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""7"" [label=""virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.dataformat.xml.XmlFactory disable(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature)>(f)""];
	""8"" [label=""virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: com.fasterxml.jackson.dataformat.xml.XmlFactory enable(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature)>(f)""];
	""1"" -> ""5""[label=""cfg_next""];
	""2"" -> ""4""[label=""cfg_goto""];
	""3"" -> ""7""[label=""cfg_true""];
	""3"" -> ""8""[label=""cfg_false""];
	""5"" -> ""3""[label=""cfg_next""];
	""6"" -> ""1""[label=""cfg_next""];
	""7"" -> ""4""[label=""cfg_next""];
	""8"" -> ""2""[label=""cfg_next""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(ToXmlGenerator$Feature,boolean)","Parameter_1","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.configure(ToXmlGenerator$Feature,boolean)","Parameter_2","com.fasterxml.jackson.dataformat.xml.XmlFactory","boolean","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.XmlFactory.<init>(XMLInputFactory,XMLOutputFactory)","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","void <init>(javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory)","digraph cfg_<init> {
	""1"" [label=""return""];
	""2"" [label=""specialinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: void <init>(com.fasterxml.jackson.core.ObjectCodec,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory)>(null, xmlIn, xmlOut)""];
	""3"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""4"" [label=""xmlIn := @parameter0: javax.xml.stream.XMLInputFactory""];
	""5"" [label=""xmlOut := @parameter1: javax.xml.stream.XMLOutputFactory""];
	""2"" -> ""1""[label=""cfg_next""];
	""3"" -> ""4""[label=""cfg_next""];
	""4"" -> ""5""[label=""cfg_next""];
	""5"" -> ""2""[label=""cfg_next""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.<init>(XMLInputFactory,XMLOutputFactory)","Parameter_1","com.fasterxml.jackson.dataformat.xml.XmlFactory","javax.xml.stream.XMLInputFactory","Parameter does not obtain cfg"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory.<init>(XMLInputFactory,XMLOutputFactory)","Parameter_2","com.fasterxml.jackson.dataformat.xml.XmlFactory","javax.xml.stream.XMLOutputFactory","Parameter does not obtain cfg"
"com.fasterxml.jackson.dataformat.xml.XmlFactory._createXmlWriter(IOContext,OutputStream)","Method","com.fasterxml.jackson.dataformat.xml.XmlFactory","javax.xml.stream.XMLStreamWriter _createXmlWriter(com.fasterxml.jackson.core.io.IOContext,java.io.OutputStream)","digraph cfg__createXmlWriter {
	""1"" [label=""$stack10 = new com.fasterxml.jackson.core.JsonGenerationException""];
	""2"" [label=""$stack5 = this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: javax.xml.stream.XMLOutputFactory _xmlOutputFactory>""];
	""3"" [label=""$stack6 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: java.io.OutputStream _decorate(com.fasterxml.jackson.core.io.IOContext,java.io.OutputStream)>(ctxt, out)""];
	""4"" [label=""$stack7 = virtualinvoke this.<com.fasterxml.jackson.dataformat.xml.XmlFactory: javax.xml.stream.XMLStreamWriter _initializeXmlWriter(javax.xml.stream.XMLStreamWriter)>(sw)""];
	""5"" [label=""$stack8 := @caughtexception""];
	""6"" [label=""$stack9 = virtualinvoke e.<java.lang.Exception: java.lang.String getMessage()>()""];
	""7"" [label=""ctxt := @parameter0: com.fasterxml.jackson.core.io.IOContext""];
	""8"" [label=""e = $stack8""];
	""9"" [label=""goto""];
	""10"" [label=""out := @parameter1: java.io.OutputStream""];
	""11"" [label=""return $stack7""];
	""12"" [label=""specialinvoke $stack10.<com.fasterxml.jackson.core.JsonGenerationException: void <init>(java.lang.String,java.lang.Throwable,com.fasterxml.jackson.core.JsonGenerator)>($stack9, e, null)""];
	""13"" [label=""sw = virtualinvoke $stack5.<javax.xml.stream.XMLOutputFactory: javax.xml.stream.XMLStreamWriter createXMLStreamWriter(java.io.OutputStream,java.lang.String)>($stack6, \""UTF-8\"")""];
	""14"" [label=""this := @this: com.fasterxml.jackson.dataformat.xml.XmlFactory""];
	""15"" [label=""throw $stack10""];
	""1"" -> ""6""[label=""cfg_next""];
	""10"" -> ""2""[label=""cfg_next""];
	""12"" -> ""15""[label=""cfg_next""];
	""13"" -> ""5""[label=""cfg_except""];
	""13"" -> ""9""[label=""cfg_next""];
	""14"" -> ""7""[label=""cfg_next""];
	""2"" -> ""3""[label=""cfg_next""];
	""2"" -> ""5""[label=""cfg_except""];
	""3"" -> ""13""[label=""cfg_next""];
	""3"" -> ""5""[label=""cfg_except""];
	""4"" -> ""11""[label=""cfg_next""];
	""5"" -> ""8""[label=""cfg_next""];
	""6"" -> ""12""[label=""cfg_next""];
	""7"" -> ""10""[label=""cfg_next""];
	""8"" -> ""1""[label=""cfg_next""];
	""9"" -> ""4""[label=""cfg_goto""];
}
"
"Belong to com.fasterxml.jackson.dataformat.xml.XmlFactory._createXmlWriter(IOContext,OutputStream)","Parameter_1","com.fasterxml.jackson.dataformat.xml.XmlFactory","com.fasterxml.jackson.core.io.IOContext","Parameter does not obtain cfg"
