"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int).name","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int).index","Parameter_3","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createChild(JXPathContext,QName,int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createAttribute(JXPathContext,QName)","Method","* Called to create a non-existing attribute
     * @param context the owning JXPathCOntext
     * @param name the QName at which an attribute should be created
     * @return created NodePointer","public NodePointer createAttribute(final JXPathContext context, final QName name) {
    throw new JXPathException(""Cannot create an attribute for path "" + asPath() + ""/@"" + name + "", operation is not allowed for this type of node"");
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createAttribute(JXPathContext,QName).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createAttribute(JXPathContext,QName)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.createAttribute(JXPathContext,QName).name","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.NodePointer.createAttribute(JXPathContext,QName)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getLocale()","Method","* If the Pointer has a parent, returns the parent's locale; otherwise
     * returns the locale specified when this Pointer was created.
     * @return Locale for this NodePointer","public Locale getLocale() {
    if (locale == null && parent != null) {
        locale = parent.getLocale();
    }
    return locale;
}","Locale","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.isLanguage(String)","Method","* Check whether our locale matches the specified language.
     * @param lang String language to check
     * @return true if the selected locale name starts
     *              with the specified prefix <em>lang</em>, case-insensitive.","public boolean isLanguage(final String lang) {
    final Locale loc = getLocale();
    final String name = loc.toString().replace('_', '-');
    return name.toUpperCase(Locale.ENGLISH).startsWith(lang.toUpperCase(Locale.ENGLISH));
}","boolean","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.isLanguage(String).lang","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.isLanguage(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.childIterator(NodeTest,boolean,NodePointer)","Method","* Returns a NodeIterator that iterates over all children or all children
     * that match the given NodeTest, starting with the specified one.
     * @param test NodeTest to filter children
     * @param reverse specified iteration direction
     * @param startWith the NodePointer to start with
     * @return NodeIterator","public NodeIterator childIterator(final NodeTest test, final boolean reverse, final NodePointer startWith) {
    final NodePointer valuePointer = getValuePointer();
    return valuePointer == null || valuePointer == this ? null : valuePointer.childIterator(test, reverse, startWith);
}","NodeIterator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.childIterator(NodeTest,boolean,NodePointer).test","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.childIterator(NodeTest,boolean,NodePointer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.childIterator(NodeTest,boolean,NodePointer).reverse","Parameter_2","Belong to org.apache.commons.jxpath.ri.model.NodePointer.childIterator(NodeTest,boolean,NodePointer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.childIterator(NodeTest,boolean,NodePointer).startWith","Parameter_3","Belong to org.apache.commons.jxpath.ri.model.NodePointer.childIterator(NodeTest,boolean,NodePointer)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.attributeIterator(QName)","Method","* Returns a NodeIterator that iterates over all attributes of the current
     * node matching the supplied node name (could have a wildcard).
     * May return null if the object does not support the attributes.
     * @param qname the attribute name to test
     * @return NodeIterator","public NodeIterator attributeIterator(final QName qname) {
    final NodePointer valuePointer = getValuePointer();
    return valuePointer == null || valuePointer == this ? null : valuePointer.attributeIterator(qname);
}","NodeIterator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.attributeIterator(QName).qname","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.attributeIterator(QName)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.namespaceIterator()","Method","* Returns a NodeIterator that iterates over all namespaces of the value
     * currently pointed at.
     * May return null if the object does not support the namespaces.
     * @return NodeIterator","public NodeIterator namespaceIterator() {
    return null;
}","NodeIterator","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.namespacePointer(String)","Method","* Returns a NodePointer for the specified namespace. Will return null
     * if namespaces are not supported.
     * Will return UNKNOWN_NAMESPACE if there is no such namespace.
     * @param namespace incoming namespace
     * @return NodePointer for {@code namespace}","public NodePointer namespacePointer(final String namespace) {
    return null;
}","NodePointer","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.namespacePointer(String).namespace","Parameter_1","Belong to org.apache.commons.jxpath.ri.model.NodePointer.namespacePointer(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.model.NodePointer.getNamespaceURI(String)","Method","* Decodes a namespace prefix to the corresponding URI.
     * @param prefix prefix to decode
     * @return String uri","public String getNamespaceURI(final String prefix) {
    return null;
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
